,序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
1862,1863,600498,烽火通信,15.85,-1.92,-0.31,213254.0,340303872.0,3.59,16.32,15.74,16.16,16.16,0.73,1.88,46.77,1.67,18807047896.0,17934996746.0,0.25,0.06,11.23,20.62
1863,1864,688302,海创药业-U,52.5,-1.92,-1.03,5361.0,28426648.0,3.4,54.07,52.25,53.74,53.53,0.46,2.26,-17.52,3.18,5198318895.0,1247904000.0,-0.3,-0.4,1.61,30.21
1864,1865,603100,川仪股份,36.69,-1.92,-0.72,17429.0,63719250.0,3.56,37.37,36.04,36.57,37.41,0.55,0.45,26.79,4.3,14492550000.0,14349275550.0,-0.03,0.0,16.18,17.26
1865,1866,603703,盛洋科技,16.3,-1.93,-0.32,45438.0,74819799.0,3.25,16.79,16.25,16.65,16.62,1.17,1.52,163.08,5.78,4867343000.0,4867343000.0,-0.06,0.06,-8.53,14.47
1866,1867,600353,旭光电子,12.73,-1.93,-0.25,79453.0,101684462.0,4.08,13.08,12.55,12.96,12.98,1.25,1.46,103.09,4.2,7536261471.0,6921555600.0,0.0,0.16,-10.35,-11.47
1867,1868,600400,红豆股份,4.07,-1.93,-0.08,261669.0,106856335.0,2.65,4.15,4.04,4.13,4.15,0.86,1.14,151.89,3.15,9373298938.0,9325883438.0,0.25,0.25,-15.73,-1.21
1868,1869,688371,菲沃泰,21.8,-1.93,-0.43,21583.0,47540302.0,3.1,22.49,21.8,22.23,22.23,0.53,2.76,301.7,3.71,7313297361.0,1707113811.0,-0.27,-0.09,-9.99,8.08
1869,1870,600831,广电网络,6.08,-1.94,-0.12,173295.0,106621427.0,3.71,6.3,6.07,6.27,6.2,0.88,2.44,75.19,1.14,4319898775.0,4319898775.0,0.16,0.0,6.85,3.4
1870,1871,688617,惠泰医疗,338.49,-1.94,-6.69,4560.0,154680734.0,2.69,344.94,335.66,342.44,345.18,0.95,1.01,64.95,13.63,22567128300.0,15226813898.0,0.36,0.11,12.83,10.28
1871,1872,603290,斯达半导,305.0,-1.94,-6.04,15970.0,489716740.0,2.41,312.0,304.5,311.0,311.04,0.93,0.94,66.2,9.51,52089540900.0,52089540900.0,0.05,0.0,-16.44,-7.38
1872,1873,600438,通威股份,38.84,-1.94,-0.77,475658.0,1862401977.0,2.15,39.69,38.84,39.43,39.61,0.95,1.06,6.03,3.19,174855586407.0,174855586407.0,-0.05,-0.03,-12.09,0.67
1873,1874,688205,德科立,52.36,-1.95,-1.04,17658.0,93776531.0,3.93,54.1,52.0,53.56,53.4,0.52,7.56,46.47,2.73,5093580800.0,1222459392.0,0.15,-0.04,-3.16,4.97
1874,1875,688628,优利德,39.12,-1.95,-0.78,25570.0,102106786.0,6.39,41.43,38.88,40.29,39.9,1.39,5.72,36.74,4.08,4319786880.0,1747881600.0,0.23,0.15,13.19,36.07
1875,1876,688170,德龙激光,56.1,-1.96,-1.12,10587.0,60400123.0,4.33,58.48,56.0,57.4,57.22,0.92,4.59,125.47,4.54,5798496000.0,1295175090.0,-0.27,-0.23,27.97,19.49
1876,1877,688293,奥浦迈,115.61,-1.97,-2.32,1578.0,18442449.0,3.03,119.13,115.56,117.05,117.93,0.46,0.93,85.55,4.38,9477745720.0,1956648613.0,0.04,-0.24,-5.47,12.03
1877,1878,688257,新锐股份,40.8,-1.97,-0.82,5815.0,23958167.0,2.5,41.84,40.8,41.3,41.62,0.72,1.05,25.21,1.84,3786240000.0,2264481600.0,-0.07,-0.07,13.71,4.4
1878,1879,688386,泛亚微透,60.08,-1.97,-1.21,7480.0,45291164.0,2.53,61.46,59.91,61.0,61.29,0.59,1.58,73.69,6.59,4205600000.0,2845478199.0,0.15,0.12,4.74,8.35
1879,1880,600158,中体产业,8.92,-1.98,-0.18,222555.0,199951695.0,2.86,9.15,8.89,9.13,9.1,1.06,3.08,-150.77,3.46,8558856558.0,6440957123.0,0.0,-0.11,-14.48,2.18
1880,1881,603181,皇马科技,15.26,-1.99,-0.31,9950.0,15354968.0,2.95,15.72,15.26,15.58,15.57,0.35,0.17,17.8,3.58,8983562000.0,8983562000.0,0.0,-0.26,2.14,7.16
1881,1882,601555,东吴证券,6.87,-2.0,-0.14,327423.0,227303893.0,2.14,7.02,6.87,7.0,7.01,1.2,0.65,20.88,0.91,34401543212.0,34401543212.0,-0.29,-0.15,-1.29,5.21
1882,1883,600804,ST鹏博士,3.43,-2.0,-0.07,278467.0,96561128.0,2.86,3.53,3.43,3.48,3.5,0.97,2.0,94.4,4.09,5685101198.0,4776720759.0,-0.29,-0.29,2.39,6.52
1883,1884,688276,百克生物,61.7,-2.0,-1.26,19287.0,120054961.0,3.83,64.0,61.59,62.99,62.96,1.59,0.82,90.19,7.11,25472271067.0,14437778528.0,-0.16,-0.11,-11.86,-10.72
1884,1885,600185,格力地产,9.79,-2.0,-0.2,563698.0,559711325.0,3.3,10.1,9.77,10.02,9.99,0.82,2.99,-227.4,2.1,18454206733.0,18454206733.0,0.0,-0.1,54.42,-6.14
1885,1886,600116,三峡水利,9.3,-2.0,-0.19,152880.0,142796798.0,2.0,9.44,9.25,9.34,9.49,0.8,0.97,29.77,1.6,17782929007.0,14658182380.0,0.0,0.0,7.39,8.52
1886,1887,603966,法兰泰克,14.65,-2.01,-0.3,196690.0,296783711.0,11.44,16.12,14.41,15.13,14.95,1.29,6.55,20.98,3.29,4399784148.0,4399784148.0,0.55,0.76,20.68,29.07
1887,1888,688028,沃尔德,34.64,-2.01,-0.71,5971.0,20864761.0,3.31,35.68,34.51,35.28,35.35,0.62,0.74,83.99,2.04,3795884454.0,2782543214.0,-0.03,0.12,-4.97,10.78
1888,1889,605058,澳弘电子,21.46,-2.01,-0.44,12601.0,27294044.0,4.06,22.1,21.21,21.9,21.9,1.44,2.94,18.17,2.03,3067147967.0,921147967.0,0.0,-0.14,0.09,15.07
1889,1890,603069,海汽集团,27.72,-2.01,-0.57,102111.0,289332772.0,5.05,29.12,27.69,28.38,28.29,0.84,3.23,-67.02,10.41,8759520000.0,8759520000.0,0.0,-0.04,5.68,5.16
1890,1891,603733,仙鹤股份,29.0,-2.03,-0.6,28178.0,81734231.0,2.23,29.43,28.77,29.24,29.6,0.83,0.4,27.08,3.17,20473275116.0,20473275116.0,-0.34,-0.07,3.94,-4.82
1891,1892,605218,伟时电子,15.83,-2.04,-0.33,12116.0,19347075.0,3.03,16.26,15.77,16.17,16.16,0.78,1.37,32.96,2.85,3369153672.0,1397109545.0,-0.19,-0.13,4.28,14.71
1892,1893,603535,嘉诚国际,18.69,-2.04,-0.39,9150.0,17313918.0,3.14,19.28,18.68,19.17,19.08,1.17,0.42,20.1,2.0,4359402036.0,4075915200.0,-0.05,-0.27,6.19,4.59
1893,1894,600728,佳都科技,6.23,-2.04,-0.13,291566.0,182872557.0,2.99,6.39,6.2,6.36,6.36,0.71,1.68,-53.78,1.87,13427991514.0,10823549808.0,0.0,0.0,0.97,17.99
1894,1895,600151,航天机电,9.52,-2.06,-0.2,146002.0,139476456.0,3.81,9.78,9.41,9.71,9.72,1.32,1.02,-1104.38,2.55,13654081772.0,13654081772.0,-0.31,0.0,-1.96,16.81
1895,1896,603626,科森科技,8.08,-2.06,-0.17,251795.0,205235875.0,3.76,8.38,8.07,8.28,8.25,0.74,4.54,89.44,1.47,4503863427.0,4483427895.0,0.0,-0.37,6.32,23.17
1896,1897,603520,司太立,20.91,-2.06,-0.44,65166.0,137702930.0,3.61,21.63,20.86,21.27,21.35,0.92,1.9,275.16,3.87,7170340919.0,7161978216.0,-0.14,-0.24,0.82,6.85
1897,1898,688456,有研粉材,33.74,-2.06,-0.71,12103.0,40812570.0,4.3,34.45,32.97,34.45,34.45,0.48,1.92,59.32,3.11,3497488400.0,2122541225.0,0.6,0.51,10.44,-0.76
1898,1899,688196,卓越新能,62.71,-2.06,-1.32,6323.0,40054578.0,2.66,64.4,62.7,63.99,64.03,0.45,2.11,13.12,2.72,7525200000.0,1881300000.0,-0.16,-0.02,-3.37,8.08
1899,1900,603297,永新光学,94.85,-2.07,-2.0,6688.0,63791735.0,3.04,97.5,94.56,97.5,96.85,0.81,0.61,39.51,6.61,10478790875.0,10430607075.0,0.0,-0.08,3.66,14.26
1900,1901,603003,龙宇燃油,8.53,-2.07,-0.18,69519.0,59790607.0,3.1,8.77,8.5,8.65,8.71,1.04,1.73,94.17,0.95,3432843004.0,3432843004.0,0.12,0.24,10.92,15.58
1901,1902,600667,太极实业,5.67,-2.07,-0.12,220813.0,126379005.0,3.28,5.86,5.67,5.8,5.79,0.87,1.05,-20.27,1.63,11942098309.0,11942098309.0,0.0,-0.35,-3.24,9.88
1902,1903,600906,财达证券,8.03,-2.07,-0.17,259654.0,210443318.0,2.44,8.22,8.02,8.13,8.2,0.9,1.98,52.22,2.32,26057350000.0,10539008832.0,-0.12,0.0,-7.91,6.08
1903,1904,688580,伟思医疗,66.12,-2.07,-1.4,4770.0,31952634.0,2.98,68.01,66.0,67.51,67.52,0.79,1.93,54.74,3.0,4537410086.0,1637610239.0,0.0,0.18,9.45,24.29
1904,1905,688590,新致软件,11.75,-2.08,-0.25,63736.0,76525762.0,6.25,12.5,11.75,12.05,12.0,0.72,3.96,120.41,2.49,2805004227.0,1890537635.0,-0.34,-0.59,1.91,22.65
1905,1906,688235,百济神州-U,141.0,-2.08,-3.0,11918.0,169697488.0,2.65,144.61,140.8,144.0,144.0,0.69,1.08,-13.72,5.76,190876047030.0,15573879768.0,0.0,0.04,8.37,6.46
1906,1907,601999,出版传媒,6.58,-2.08,-0.14,60405.0,40178998.0,3.57,6.79,6.55,6.73,6.72,0.91,1.1,76.94,1.51,3625018726.0,3625018726.0,0.3,0.15,11.15,0.46
1907,1908,688426,康为世纪,45.57,-2.08,-0.97,6926.0,32358264.0,4.94,47.87,45.57,46.53,46.54,0.42,3.46,22.01,2.42,4261841880.0,913468969.0,0.0,-0.44,-7.94,28.58
1908,1909,603959,百利科技,11.27,-2.09,-0.24,118793.0,135197102.0,3.91,11.63,11.18,11.61,11.51,0.68,2.42,39.62,7.32,5525669640.0,5525669640.0,0.0,-0.09,-15.9,6.62
1909,1910,603987,康德莱,15.46,-2.09,-0.33,31150.0,48664697.0,2.41,15.83,15.45,15.7,15.79,0.87,0.71,20.01,3.09,6826656740.0,6794809140.0,0.0,0.0,-0.26,12.19
1910,1911,600066,宇通客车,8.9,-2.09,-0.19,488594.0,436535721.0,3.96,9.16,8.8,9.16,9.09,1.34,2.21,112.97,1.42,19704059085.0,19704059085.0,0.23,0.11,14.54,18.51
1911,1912,600120,浙江东方,3.74,-2.09,-0.08,319100.0,120704346.0,3.4,3.86,3.73,3.81,3.82,1.34,1.1,31.06,0.85,12773526780.0,10832248473.0,0.0,0.0,-1.06,4.76
1912,1913,603650,彤程新材,33.65,-2.09,-0.72,49672.0,169033392.0,2.73,34.57,33.63,34.36,34.37,0.83,0.84,62.57,6.71,20059493287.0,19990325308.0,0.0,0.06,-13.59,9.15
1913,1914,603489,八方股份,122.86,-2.1,-2.63,7320.0,90427026.0,3.17,125.36,121.38,125.19,125.49,1.01,0.61,23.37,5.19,14779706006.0,14755249495.0,-0.02,0.17,0.69,14.83
1914,1915,601966,玲珑轮胎,21.89,-2.1,-0.47,79367.0,176003205.0,3.22,22.58,21.86,22.37,22.36,1.01,0.54,112.15,1.69,32325652820.0,32255412188.0,0.05,0.05,12.14,6.88
1915,1916,601222,林洋能源,8.37,-2.11,-0.18,291573.0,246766071.0,2.92,8.61,8.36,8.56,8.55,0.9,1.42,17.62,1.16,17243615836.0,17243615836.0,-0.12,-0.12,5.68,-2.56
1916,1917,600797,浙大网新,6.97,-2.11,-0.15,554564.0,390278782.0,4.92,7.25,6.9,7.12,7.12,0.95,5.4,87.3,2.14,7161863901.0,7161863901.0,0.0,-0.14,6.57,19.15
1917,1918,600481,双良节能,12.08,-2.11,-0.26,188477.0,229456912.0,2.67,12.38,12.05,12.35,12.34,0.74,1.16,20.41,3.37,22597587912.0,19657250161.0,-0.08,-0.08,-19.57,-6.65
1918,1919,603826,坤彩科技,49.68,-2.11,-1.07,11873.0,59155120.0,2.54,50.72,49.43,50.7,50.75,0.85,0.25,216.86,12.97,23250240000.0,23250240000.0,0.0,-0.04,-10.26,-5.21
1919,1920,688777,中控技术,89.07,-2.11,-1.92,32828.0,295622139.0,2.26,91.09,89.03,90.13,90.99,1.1,1.01,70.35,9.06,44496343620.0,29069610141.0,-0.07,0.01,-6.77,-1.94
1920,1921,600775,南京熊猫,10.63,-2.12,-0.23,79808.0,85812497.0,2.3,10.88,10.63,10.87,10.86,0.82,1.19,1744.6,2.76,9714103563.0,7141643563.0,-0.09,-0.37,-1.76,2.11
1921,1922,600522,中天科技,15.16,-2.13,-0.33,668867.0,1019560105.0,2.39,15.49,15.12,15.4,15.49,0.8,1.96,15.71,1.79,51740316724.0,51740316724.0,0.0,0.07,-22.14,-6.13
1922,1923,688128,中国电研,20.67,-2.13,-0.45,29111.0,60661436.0,2.94,21.23,20.61,21.12,21.12,0.58,0.72,23.4,3.15,8361015000.0,8361015000.0,-0.05,0.1,6.99,21.02
1923,1924,688046,药康生物,27.92,-2.14,-0.61,8152.0,22999414.0,3.15,28.8,27.9,28.63,28.53,0.46,1.76,67.01,5.9,11447200000.0,1293886174.0,-0.04,0.0,-19.65,16.09
1924,1925,603919,金徽酒,28.27,-2.15,-0.62,125708.0,362505774.0,4.71,29.6,28.24,28.87,28.89,0.72,2.48,50.32,4.65,14340240115.0,14340240115.0,-0.04,-0.04,22.28,5.68
1925,1926,688061,灿瑞科技,88.74,-2.15,-1.95,10221.0,91423437.0,3.41,91.45,88.36,90.9,90.69,0.85,5.85,35.04,2.65,6842472873.0,1551212471.0,-0.03,0.02,-18.03,-4.94
1926,1927,688077,大地熊,52.18,-2.16,-1.15,10554.0,55778314.0,3.38,53.8,52.0,53.33,53.33,0.85,2.34,22.41,3.62,4214996040.0,2350761180.0,-0.06,0.0,-1.97,5.1
1927,1928,603999,读者传媒,5.89,-2.16,-0.13,98840.0,58761509.0,3.82,6.1,5.87,6.05,6.02,1.28,1.72,39.3,1.79,3392640000.0,3392640000.0,-0.17,0.17,11.76,0.17
1928,1929,603289,泰瑞机器,11.75,-2.16,-0.26,43396.0,51348605.0,4.16,12.18,11.68,12.09,12.01,0.72,1.63,25.16,2.56,3474724100.0,3122224100.0,0.09,0.09,12.87,30.85
1929,1930,600171,上海贝岭,18.98,-2.16,-0.42,150294.0,288233476.0,3.14,19.56,18.95,19.52,19.4,0.92,2.14,27.28,3.22,13517146658.0,13326617864.0,0.0,0.05,-5.95,8.89
1930,1931,688432,有研硅,15.35,-2.17,-0.34,86965.0,134610562.0,3.19,15.78,15.28,15.65,15.69,0.62,6.25,54.51,4.81,19150983240.0,2137207270.0,-0.07,-0.07,-15.52,15.94
1931,1932,603173,福斯达,30.19,-2.17,-0.67,89207.0,272766389.0,5.18,31.47,29.87,30.4,30.86,0.97,22.3,32.36,3.86,4830400000.0,1207600000.0,-0.23,1.04,61.88,61.88
1932,1933,688499,利元亨,171.0,-2.18,-3.81,5871.0,101425082.0,2.6,175.32,170.78,174.88,174.81,0.54,1.7,39.95,6.41,15100045902.0,5895346239.0,0.01,-0.05,0.48,8.65
1933,1934,600718,东软集团,10.76,-2.18,-0.24,278038.0,299343344.0,3.64,11.02,10.62,10.99,11.0,1.3,2.31,76.71,1.36,13163492996.0,12951849316.0,-0.09,0.19,-5.53,8.14
1934,1935,600853,龙建股份,4.03,-2.18,-0.09,322818.0,131643322.0,3.88,4.18,4.02,4.12,4.12,0.99,3.21,18.66,1.79,4090057260.0,4049753230.0,-0.25,-0.25,27.53,7.47
1935,1936,600379,宝光股份,12.05,-2.19,-0.27,62835.0,76526602.0,2.76,12.37,12.03,12.25,12.32,0.43,1.9,74.76,6.3,3978928846.0,3978928846.0,-0.08,0.0,8.95,-0.17
1936,1937,688271,联影医疗,178.88,-2.19,-4.01,10469.0,189718989.0,3.09,184.49,178.83,183.68,182.89,0.9,2.22,123.02,8.83,147425380893.0,8452176953.0,-0.07,0.03,-7.75,1.07
1937,1938,605499,东鹏饮料,200.5,-2.2,-4.5,7225.0,146194454.0,3.04,206.24,200.0,204.13,205.0,0.74,0.95,51.61,16.7,80202005000.0,15240005000.0,-0.05,-0.16,13.66,12.7
1938,1939,601231,环旭电子,16.04,-2.2,-0.36,110619.0,178837771.0,2.5,16.44,16.03,16.4,16.4,0.89,0.51,11.57,2.31,35398102394.0,34982025243.0,0.06,0.06,-12.01,-1.17
1939,1940,603267,鸿远电子,93.5,-2.2,-2.1,17660.0,165371041.0,3.02,95.47,92.58,95.0,95.6,1.09,0.76,24.37,5.6,21729400000.0,21677563600.0,-0.11,-0.04,-15.61,-7.57
1940,1941,688328,深科达,23.15,-2.2,-0.52,11854.0,27617275.0,3.55,23.85,23.01,23.65,23.67,0.88,2.5,171.11,2.46,1876076000.0,1096166737.0,-0.04,-0.17,-2.03,12.05
1941,1942,600037,歌华有线,8.44,-2.2,-0.19,196637.0,167940397.0,3.48,8.7,8.4,8.67,8.63,1.09,1.41,26.81,0.9,11746605341.0,11746605341.0,0.12,0.24,-0.35,3.69
1942,1943,603595,东尼电子,66.61,-2.2,-1.5,29708.0,200465878.0,3.55,68.9,66.48,68.12,68.11,1.29,1.64,109.08,8.1,15482983335.0,12045498683.0,0.2,-0.43,3.66,10.78
1943,1944,600519,贵州茅台,1820.78,-2.2,-41.04,26443.0,4880328952.0,2.84,1873.0,1820.05,1850.16,1861.82,1.04,0.21,38.64,12.76,2287259830284.0,2287259830284.0,0.0,0.03,17.84,5.43
1944,1945,600776,东方通信,10.13,-2.22,-0.23,88908.0,90795875.0,2.61,10.4,10.13,10.39,10.36,0.76,0.93,142.32,3.85,12723280648.0,9684280648.0,-0.1,-0.1,1.5,10.59
1945,1946,688052,纳芯微,312.21,-2.22,-7.09,4018.0,126273462.0,3.95,323.0,310.38,315.87,319.3,0.9,1.75,97.78,4.94,31553191440.0,7174433129.0,0.0,-0.06,-16.3,-1.7
1946,1947,688233,神工股份,43.4,-2.23,-0.99,15543.0,68296133.0,3.42,44.92,43.4,44.5,44.39,0.88,1.86,38.55,4.49,6944000000.0,3617743840.0,-0.02,-0.14,-14.09,6.37
1947,1948,600816,ST安信,3.94,-2.23,-0.09,332889.0,130874991.0,3.23,3.99,3.86,3.98,4.03,1.35,0.63,-12.85,-21.37,21548403401.0,20741304649.0,0.0,0.51,5.07,8.24
1948,1949,688662,富信科技,29.65,-2.24,-0.68,6596.0,19698931.0,4.06,30.68,29.45,30.0,30.33,0.62,1.24,35.33,3.56,2616316000.0,1578741825.0,-0.03,0.07,-10.15,11.97
1949,1950,600819,耀皮玻璃,6.97,-2.24,-0.16,401930.0,282620089.0,4.77,7.22,6.88,7.15,7.13,0.67,5.38,168.41,1.87,6516365001.0,5209489987.0,-0.14,-0.85,42.54,50.87
1950,1951,688187,时代电气,51.81,-2.25,-1.19,39508.0,206549041.0,2.7,53.22,51.79,53.0,53.0,1.25,1.88,35.22,2.18,73375234411.0,10872043182.0,-0.04,-0.02,-11.83,-5.06
1951,1952,688800,瑞可达,110.96,-2.25,-2.55,7530.0,84335463.0,3.91,115.0,110.56,113.65,113.51,0.75,1.06,47.78,6.86,12555906490.0,7875718880.0,0.36,0.14,2.08,4.01
1952,1953,688599,天合光能,62.4,-2.26,-1.44,102538.0,649628582.0,3.2,64.43,62.39,63.7,63.84,0.73,0.77,42.34,5.56,135610314965.0,82878163992.0,0.0,-0.06,-2.5,-2.13
1953,1954,688660,电气风电,6.45,-2.27,-0.15,87337.0,56846777.0,3.18,6.63,6.42,6.6,6.6,0.88,1.65,594.14,1.15,8600000430.0,3423795437.0,-0.15,-0.31,-1.83,7.32
1954,1955,603185,上机数控,110.73,-2.29,-2.59,51821.0,578632042.0,2.82,113.56,110.37,112.82,113.32,0.65,1.27,12.05,4.48,45493480183.0,45184503842.0,-0.02,-0.06,-12.3,4.61
1955,1956,601698,中国卫通,12.39,-2.29,-0.29,81474.0,101678490.0,3.47,12.77,12.33,12.6,12.68,0.88,0.2,74.58,3.52,52340135255.0,49560000000.0,0.0,0.08,3.94,8.49
1956,1957,601801,皖新传媒,5.55,-2.29,-0.13,136464.0,76697934.0,5.11,5.84,5.55,5.66,5.68,0.81,0.69,9.96,0.97,11040086290.0,11040086290.0,0.0,-0.18,11.9,6.53
1957,1958,603212,赛伍技术,29.4,-2.29,-0.69,98932.0,293448050.0,2.43,30.09,29.36,30.08,30.09,0.5,3.38,42.49,4.32,12950759858.0,8606044793.0,-0.03,-0.14,-10.86,-7.26
1958,1959,603255,鼎际得,60.18,-2.31,-1.42,27904.0,170151908.0,3.31,62.13,60.09,60.84,61.6,0.93,8.36,70.09,5.42,8032024020.0,2008006020.0,0.0,0.1,113.48,34.03
1959,1960,688095,福昕软件,81.19,-2.31,-1.92,11077.0,89654371.0,5.27,83.66,79.28,83.24,83.11,1.17,2.78,506.4,2.01,5374964899.0,3238044099.0,0.19,0.23,5.33,30.57
1960,1961,603533,掌阅科技,18.1,-2.32,-0.43,63430.0,115798036.0,4.37,18.88,18.07,18.54,18.53,0.51,1.45,155.62,3.11,7944032714.0,7944032714.0,-0.17,-0.11,13.2,24.91
1961,1962,600753,东方银星,13.87,-2.32,-0.33,31217.0,43681174.0,2.46,14.2,13.85,14.04,14.2,0.71,1.45,743.43,11.48,3194360517.0,2982604800.0,-0.14,-0.22,9.56,-1.56
1962,1963,688665,四方光电,105.68,-2.33,-2.52,3631.0,38643850.0,4.76,109.98,104.83,107.61,108.2,1.0,1.68,55.46,8.69,7397600000.0,2277404000.0,0.22,0.12,-2.1,6.75
1963,1964,688003,天准科技,38.84,-2.34,-0.93,22193.0,87298420.0,4.65,40.6,38.75,40.31,39.77,0.77,1.14,190.99,4.88,7562186840.0,7562186840.0,0.0,0.15,17.55,22.91
1964,1965,688329,艾隆科技,39.22,-2.34,-0.94,9653.0,38074684.0,3.78,40.38,38.86,39.9,40.16,0.57,2.13,37.35,3.79,3027784000.0,1778744660.0,0.51,0.51,-17.64,2.91
1965,1966,688320,禾川科技,49.2,-2.34,-1.18,12360.0,61369717.0,3.2,50.75,49.14,50.08,50.38,0.64,3.77,62.03,4.85,7429872466.0,1612799764.0,-0.08,0.0,-19.91,5.13
1966,1967,688135,利扬芯片,30.84,-2.34,-0.74,13156.0,41007558.0,3.86,32.0,30.78,31.67,31.58,0.46,1.48,123.71,3.98,4232762861.0,2741562509.0,0.03,0.13,-13.93,13.22
1967,1968,600011,华能国际,7.89,-2.35,-0.19,514025.0,410617616.0,2.72,8.1,7.88,8.04,8.08,0.64,0.47,-23.56,2.41,123857956603.0,86771931261.0,-0.25,-0.13,9.28,3.68
1968,1969,688023,安恒信息,163.45,-2.35,-3.94,9055.0,149375046.0,3.42,168.93,163.2,167.8,167.39,0.67,1.15,-21.15,4.9,12884174263.0,12884174263.0,-0.03,0.01,-28.0,-17.45
1969,1970,601838,成都银行,13.25,-2.36,-0.32,422346.0,564369195.0,2.87,13.61,13.22,13.51,13.57,2.47,1.13,4.93,0.81,49498424620.0,49390902487.0,-0.15,-0.15,-8.24,-13.4
1970,1971,688025,杰普特,55.5,-2.37,-1.35,21288.0,119224175.0,4.17,57.39,55.02,56.96,56.85,1.02,3.86,76.35,2.92,5206861982.0,3061782542.0,0.18,0.33,8.19,25.03
1971,1972,688225,亚信安全,20.87,-2.39,-0.51,18883.0,39775300.0,4.63,21.7,20.71,21.32,21.38,1.08,1.73,-37.61,3.47,8348208700.0,2278279101.0,-0.05,0.0,-2.48,23.42
1972,1973,688220,翱捷科技-U,64.58,-2.39,-1.58,39237.0,255160764.0,3.11,66.4,64.34,66.4,66.16,0.63,1.75,-108.88,3.58,27013871412.0,14451116197.0,-0.03,0.05,-11.01,6.41
1973,1974,688030,山石网科,24.11,-2.39,-0.59,24247.0,59431122.0,3.6,25.0,24.11,24.7,24.7,0.7,1.35,-84.3,2.96,4345318104.0,4345318104.0,-0.25,-0.37,3.61,23.9
1974,1975,688356,键凯科技,176.05,-2.4,-4.32,4612.0,82242978.0,2.99,181.44,176.05,179.54,180.37,0.46,1.27,48.19,8.9,10613702400.0,6386309345.0,-0.33,-0.32,-10.49,12.46
1975,1976,600509,天富能源,6.51,-2.4,-0.16,172046.0,113251621.0,3.45,6.73,6.5,6.58,6.67,0.87,1.49,-8.76,1.43,7495711761.0,7495711761.0,0.0,0.0,11.09,25.68
1976,1977,603507,振江股份,36.93,-2.4,-0.91,40663.0,150654165.0,4.41,38.2,36.53,38.2,37.84,1.06,3.25,65.83,2.38,5267159715.0,4616024727.0,0.24,0.11,1.54,23.88
1977,1978,600560,金自天正,11.76,-2.41,-0.29,80531.0,95504400.0,3.49,12.12,11.7,11.95,12.05,1.03,3.6,51.87,3.05,2630071080.0,2630071080.0,-0.17,-0.08,10.53,21.49
1978,1979,601012,隆基绿能,43.37,-2.41,-1.07,713726.0,3127003785.0,3.08,44.68,43.31,44.3,44.44,1.23,0.94,22.47,5.7,328816812091.0,328658954182.0,0.05,0.09,-6.67,2.63
1979,1980,688173,希荻微,25.9,-2.41,-0.64,13495.0,35179980.0,3.28,26.67,25.8,26.35,26.54,0.66,0.8,304.08,5.8,10542021496.0,4365995349.0,0.0,-0.04,-17.52,13.95
1980,1981,688300,联瑞新材,59.33,-2.42,-1.47,4032.0,24146042.0,3.49,61.22,59.1,60.36,60.8,0.74,0.32,42.26,6.31,7396162642.0,7396162642.0,-0.05,-0.05,13.07,21.88
1981,1982,600754,锦江酒店,64.33,-2.43,-1.6,76086.0,493686065.0,4.19,66.66,63.9,65.0,65.93,0.92,0.83,1232.3,4.17,68835934573.0,58800454573.0,0.36,0.5,21.45,10.25
1982,1983,688323,瑞华泰,26.12,-2.43,-0.65,13738.0,36093830.0,4.15,26.93,25.82,26.7,26.77,0.84,1.41,99.7,4.57,4701600000.0,2546062202.0,0.23,0.04,2.59,9.84
1983,1984,688403,汇成股份,11.6,-2.44,-0.29,59353.0,69688179.0,4.21,12.05,11.55,11.9,11.89,0.58,5.12,51.04,3.38,9684298060.0,1345398218.0,-0.09,0.0,-3.49,10.58
1984,1985,688322,奥比中光-UW,29.2,-2.44,-0.73,18604.0,54720421.0,4.28,30.29,29.01,29.78,29.93,0.65,5.71,-42.67,3.54,11680029200.0,950669948.0,-0.17,-0.21,1.18,35.5
1985,1986,688230,芯导科技,61.9,-2.44,-1.55,7075.0,44252309.0,3.34,63.98,61.86,63.98,63.45,0.97,3.47,38.49,2.42,5199600000.0,1260903000.0,0.05,0.02,-5.47,14.57
1986,1987,603660,苏州科达,6.38,-2.45,-0.16,131715.0,84551785.0,4.74,6.65,6.34,6.57,6.54,0.62,2.67,-5.47,2.21,3152950134.0,3152950134.0,0.0,0.0,5.28,22.69
1987,1988,601456,国联证券,11.16,-2.45,-0.28,293150.0,330616809.0,2.88,11.46,11.13,11.42,11.44,0.97,2.96,36.83,1.89,31602588555.0,11036953344.0,-0.18,-0.09,3.62,-0.8
1988,1989,603912,佳力图,13.13,-2.45,-0.33,130272.0,172601233.0,3.42,13.53,13.07,13.41,13.46,0.84,4.29,142.92,4.25,3988175658.0,3988175658.0,0.0,0.15,18.72,4.54
1989,1990,688275,万润新能,181.0,-2.46,-4.56,4549.0,83293083.0,2.69,185.99,181.0,185.2,185.56,0.98,2.4,14.6,1.83,15423947218.0,3434186667.0,0.0,-0.28,-12.65,3.34
